,x,y,z,heading,row_num,chunk_index,diff,count,sub
636,33.29,2.57,76.27,120.19,636,11,0.0,264,0019
637,33.29,2.57,76.27,120.19,637,11,0.0,264,0019
638,33.29,2.57,76.27,120.19,638,11,0.0,264,0019
639,33.29,2.57,76.27,120.19,639,11,0.0,264,0019
640,33.29,2.57,76.27,120.19,640,11,0.0,264,0019
641,33.29,2.57,76.27,120.19,641,11,0.0,264,0019
642,33.29,2.57,76.27,120.19,642,11,0.0,264,0019
643,33.29,2.57,76.27,120.19,643,11,0.0,264,0019
644,33.29,2.57,76.27,120.19,644,11,0.0,264,0019
645,33.29,2.57,76.27,120.19,645,11,0.0,264,0019
646,33.29,2.57,76.27,120.19,646,11,0.0,264,0019
647,33.29,2.57,76.27,120.19,647,11,0.0,264,0019
648,33.29,2.57,76.27,120.19,648,11,0.0,264,0019
649,33.29,2.57,76.27,120.19,649,11,0.0,264,0019
650,33.29,2.57,76.27,120.19,650,11,0.0,264,0019
651,33.29,2.57,76.27,120.19,651,11,0.0,264,0019
652,33.29,2.57,76.27,120.19,652,11,0.0,264,0019
653,33.29,2.57,76.27,120.19,653,11,0.0,264,0019
654,33.29,2.57,76.27,120.19,654,11,0.0,264,0019
655,33.29,2.57,76.27,120.19,655,11,0.0,264,0019
656,33.29,2.57,76.27,120.19,656,11,0.0,264,0019
657,33.29,2.57,76.27,120.19,657,11,0.0,264,0019
658,33.29,2.57,76.27,120.19,658,11,0.0,264,0019
659,33.29,2.57,76.27,120.19,659,11,0.0,264,0019
660,33.29,2.57,76.27,110.79,660,11,0.0,264,0019
661,33.29,2.57,76.27,110.79,661,11,0.0,264,0019
662,33.29,2.57,76.27,103.39,662,11,0.0,264,0019
663,33.29,2.57,76.27,108.19,663,11,0.0,264,0019
664,33.29,2.57,76.27,116.79,664,11,0.0,264,0019
665,33.29,2.57,76.27,116.79,665,11,0.0,264,0019
666,33.29,2.57,76.27,116.19,666,11,0.0,264,0019
667,33.29,2.57,76.27,116.19,667,11,0.0,264,0019
668,33.29,2.57,76.27,116.19,668,11,0.0,264,0019
669,33.29,2.57,76.27,113.59,669,11,0.0,264,0019
670,33.29,2.57,76.27,113.79,670,11,0.0,264,0019
671,33.29,2.57,76.27,113.99,671,11,0.0,264,0019
672,33.29,2.57,76.27,114.39,672,11,0.0,264,0019
673,33.29,2.57,76.27,114.79,673,11,0.0,264,0019
674,33.29,2.57,76.27,114.79,674,11,0.0,264,0019
675,33.29,2.57,76.27,114.79,675,11,0.0,264,0019
676,33.29,2.57,76.27,114.79,676,11,0.0,264,0019
677,33.29,2.57,76.27,114.79,677,11,0.0,264,0019
678,33.29,2.57,76.27,115.19,678,11,0.0,264,0019
679,33.29,2.57,76.27,117.39,679,11,0.0,264,0019
680,33.29,2.57,76.27,117.59,680,11,0.0,264,0019
681,33.29,2.57,76.27,117.59,681,11,0.0,264,0019
682,33.29,2.57,76.27,117.59,682,11,0.0,264,0019
683,33.29,2.57,76.27,117.59,683,11,0.0,264,0019
684,33.29,2.57,76.27,117.59,684,11,0.0,264,0019
685,33.29,2.57,76.27,117.59,685,11,0.0,264,0019
686,33.29,2.57,76.27,117.59,686,11,0.0,264,0019
687,33.29,2.57,76.27,117.59,687,11,0.0,264,0019
688,33.29,2.57,76.27,117.59,688,11,0.0,264,0019
689,33.29,2.57,76.27,117.59,689,11,0.0,264,0019
690,33.29,2.57,76.27,117.59,690,11,0.0,264,0019
691,33.29,2.57,76.27,117.59,691,11,0.0,264,0019
692,33.29,2.57,76.27,117.59,692,11,0.0,264,0019
693,33.29,2.57,76.27,117.59,693,11,0.0,264,0019
694,33.29,2.57,76.27,117.59,694,11,0.0,264,0019
695,33.29,2.57,76.27,117.59,695,11,0.0,264,0019
696,33.29,2.57,76.27,117.59,696,11,0.0,264,0019
697,33.29,2.57,76.27,117.59,697,11,0.0,264,0019
698,33.29,2.57,76.27,117.59,698,11,0.0,264,0019
699,33.29,2.57,76.27,117.59,699,11,0.0,264,0019
700,33.29,2.57,76.27,117.59,700,11,0.0,264,0019
701,33.29,2.57,76.27,117.59,701,11,0.0,264,0019
702,33.29,2.57,76.27,117.59,702,11,0.0,264,0019
703,33.29,2.57,76.27,117.59,703,11,0.0,264,0019
704,33.29,2.57,76.27,117.59,704,11,0.0,264,0019
705,33.29,2.57,76.27,117.59,705,11,0.0,264,0019
706,33.29,2.57,76.27,117.59,706,11,0.0,264,0019
707,33.29,2.57,76.27,117.59,707,11,0.0,264,0019
708,33.29,2.57,76.27,117.59,708,11,0.0,264,0019
709,33.29,2.57,76.27,117.59,709,11,0.0,264,0019
710,33.29,2.57,76.27,117.59,710,11,0.0,264,0019
711,33.29,2.57,76.27,117.59,711,11,0.0,264,0019
712,33.29,2.57,76.27,117.59,712,11,0.0,264,0019
713,33.29,2.57,76.27,103.39,713,11,0.0,264,0019
714,33.29,2.57,76.27,91.59,714,11,0.0,264,0019
715,33.29,2.57,76.27,91.59,715,11,0.0,264,0019
716,33.29,2.57,76.27,91.59,716,11,0.0,264,0019
717,33.29,2.57,76.27,91.59,717,11,0.0,264,0019
718,33.29,2.57,76.27,91.59,718,11,0.0,264,0019
719,33.29,2.57,76.27,91.59,719,11,0.0,264,0019
720,33.29,2.57,76.27,91.59,720,11,0.0,264,0019
721,33.29,2.57,76.27,91.59,721,11,0.0,264,0019
722,33.29,2.57,76.27,98.99,722,11,0.0,264,0019
723,33.29,2.57,76.27,103.79,723,11,0.0,264,0019
724,33.29,2.57,76.27,103.79,724,11,0.0,264,0019
725,33.29,2.57,76.27,111.19,725,11,0.0,264,0019
726,33.29,2.57,76.27,110.99,726,11,0.0,264,0019
727,33.29,2.57,76.27,108.19,727,11,0.0,264,0019
728,33.29,2.57,76.27,108.19,728,11,0.0,264,0019
729,33.29,2.57,76.27,108.19,729,11,0.0,264,0019
730,33.29,2.57,76.27,108.19,730,11,0.0,264,0019
731,33.29,2.57,76.27,108.19,731,11,0.0,264,0019
732,33.29,2.57,76.27,108.19,732,11,0.0,264,0019
733,33.29,2.57,76.27,108.19,733,11,0.0,264,0019
734,33.29,2.57,76.27,108.19,734,11,0.0,264,0019
735,33.29,2.57,76.27,108.19,735,11,0.0,264,0019
736,33.29,2.57,76.27,108.19,736,11,0.0,264,0019
737,33.29,2.57,76.27,108.19,737,11,0.0,264,0019
738,33.29,2.57,76.27,109.39,738,11,0.0,264,0019
739,33.29,2.57,76.27,110.79,739,11,0.0,264,0019
740,33.29,2.57,76.27,112.39,740,11,0.0,264,0019
741,33.29,2.57,76.27,114.59,741,11,0.0,264,0019
742,33.29,2.57,76.27,115.99,742,11,0.0,264,0019
743,33.29,2.57,76.27,116.99,743,11,0.0,264,0019
744,33.29,2.57,76.27,117.39,744,11,0.0,264,0019
745,33.29,2.57,76.27,117.39,745,11,0.0,264,0019
746,33.29,2.57,76.27,117.39,746,11,0.0,264,0019
747,33.29,2.57,76.27,118.39,747,11,0.0,264,0019
748,33.29,2.57,76.27,119.59,748,11,0.0,264,0019
749,33.29,2.57,76.27,119.99,749,11,0.0,264,0019
750,33.29,2.57,76.27,119.99,750,11,0.0,264,0019
751,33.29,2.57,76.27,119.99,751,11,0.0,264,0019
752,33.29,2.57,76.27,119.99,752,11,0.0,264,0019
753,33.29,2.57,76.27,127.99,753,11,0.0,264,0019
754,33.29,2.57,76.27,135.59,754,11,0.0,264,0019
755,33.29,2.57,76.27,140.59,755,11,0.0,264,0019
756,33.29,2.57,76.27,144.19,756,11,0.0,264,0019
757,33.29,2.57,76.27,144.59,757,11,0.0,264,0019
758,33.29,2.57,76.27,144.59,758,11,0.0,264,0019
759,33.29,2.57,76.27,144.59,759,11,0.0,264,0019
760,33.29,2.57,76.27,144.59,760,11,0.0,264,0019
761,33.29,2.57,76.27,144.59,761,11,0.0,264,0019
762,33.29,2.57,76.27,144.59,762,11,0.0,264,0019
763,33.29,2.57,76.27,144.59,763,11,0.0,264,0019
764,33.29,2.57,76.27,145.79,764,11,0.0,264,0019
765,33.29,2.57,76.27,149.59,765,11,0.0,264,0019
766,33.29,2.57,76.27,151.59,766,11,0.0,264,0019
767,33.29,2.57,76.27,152.79,767,11,0.0,264,0019
768,33.29,2.57,76.27,152.99,768,11,0.0,264,0019
769,33.29,2.57,76.27,153.59,769,11,0.0,264,0019
770,33.29,2.57,76.27,154.19,770,11,0.0,264,0019
771,33.29,2.57,76.27,154.19,771,11,0.0,264,0019
772,33.29,2.57,76.27,154.19,772,11,0.0,264,0019
773,33.29,2.57,76.27,154.19,773,11,0.0,264,0019
774,33.29,2.57,76.27,154.19,774,11,0.0,264,0019
775,33.29,2.57,76.27,154.19,775,11,0.0,264,0019
776,33.29,2.57,76.27,154.19,776,11,0.0,264,0019
777,33.29,2.57,76.27,154.19,777,11,0.0,264,0019
778,33.29,2.57,76.27,154.19,778,11,0.0,264,0019
779,33.29,2.57,76.27,154.19,779,11,0.0,264,0019
780,33.29,2.57,76.27,154.19,780,11,0.0,264,0019
781,33.29,2.57,76.27,154.19,781,11,0.0,264,0019
782,33.29,2.57,76.27,154.19,782,11,0.0,264,0019
783,33.29,2.57,76.27,154.19,783,11,0.0,264,0019
784,33.29,2.57,76.27,154.19,784,11,0.0,264,0019
785,33.29,2.57,76.27,154.19,785,11,0.0,264,0019
786,33.29,2.57,76.27,154.19,786,11,0.0,264,0019
787,33.29,2.57,76.27,154.19,787,11,0.0,264,0019
788,33.29,2.57,76.27,154.19,788,11,0.0,264,0019
789,33.29,2.57,76.27,152.99,789,11,0.0,264,0019
790,33.29,2.57,76.27,152.99,790,11,0.0,264,0019
791,33.29,2.57,76.27,167.59,791,11,0.0,264,0019
792,33.29,2.57,76.27,174.39,792,11,0.0,264,0019
793,33.29,2.57,76.27,174.59,793,11,0.0,264,0019
794,33.29,2.57,76.27,177.59,794,11,0.0,264,0019
795,33.29,2.57,76.27,189.39,795,11,0.0,264,0019
796,33.29,2.57,76.27,190.99,796,11,0.0,264,0019
797,33.29,2.57,76.27,190.99,797,11,0.0,264,0019
798,33.29,2.57,76.27,191.39,798,11,0.0,264,0019
799,33.29,2.57,76.27,197.59,799,11,0.0,264,0019
800,33.29,2.57,76.27,204.99,800,11,0.0,264,0019
801,33.29,2.57,76.27,214.79,801,11,0.0,264,0019
802,33.29,2.57,76.27,215.39,802,11,0.0,264,0019
803,33.29,2.57,76.27,215.39,803,11,0.0,264,0019
804,33.29,2.57,76.27,215.39,804,11,0.0,264,0019
805,33.29,2.57,76.27,215.39,805,11,0.0,264,0019
806,33.29,2.57,76.27,215.39,806,11,0.0,264,0019
807,33.29,2.57,76.27,215.39,807,11,0.0,264,0019
808,33.29,2.57,76.27,215.39,808,11,0.0,264,0019
809,33.29,2.57,76.27,215.39,809,11,0.0,264,0019
810,33.29,2.57,76.27,215.39,810,11,0.0,264,0019
811,33.29,2.57,76.27,215.39,811,11,0.0,264,0019
812,33.29,2.57,76.27,215.39,812,11,0.0,264,0019
813,33.29,2.57,76.27,215.39,813,11,0.0,264,0019
814,33.29,2.57,76.27,215.39,814,11,0.0,264,0019
815,33.29,2.57,76.27,215.39,815,11,0.0,264,0019
816,33.29,2.57,76.27,215.39,816,11,0.0,264,0019
817,33.29,2.57,76.27,215.39,817,11,0.0,264,0019
818,33.29,2.57,76.27,215.39,818,11,0.0,264,0019
819,33.29,2.57,76.27,215.39,819,11,0.0,264,0019
820,33.29,2.57,76.27,215.39,820,11,0.0,264,0019
821,33.29,2.57,76.27,215.39,821,11,0.0,264,0019
822,33.29,2.57,76.27,215.39,822,11,0.0,264,0019
823,33.29,2.57,76.27,215.39,823,11,0.0,264,0019
824,33.29,2.57,76.27,215.39,824,11,0.0,264,0019
825,33.29,2.57,76.27,215.39,825,11,0.0,264,0019
826,33.29,2.57,76.27,215.39,826,11,0.0,264,0019
827,33.29,2.57,76.27,215.39,827,11,0.0,264,0019
828,33.29,2.57,76.27,215.39,828,11,0.0,264,0019
829,33.29,2.57,76.27,215.39,829,11,0.0,264,0019
830,33.29,2.57,76.27,215.39,830,11,0.0,264,0019
831,33.29,2.57,76.27,217.99,831,11,0.0,264,0019
832,33.29,2.57,76.27,221.59,832,11,0.0,264,0019
833,33.29,2.57,76.27,221.59,833,11,0.0,264,0019
834,33.29,2.57,76.27,221.59,834,11,0.0,264,0019
835,33.29,2.57,76.27,221.59,835,11,0.0,264,0019
836,33.29,2.57,76.27,223.19,836,11,0.0,264,0019
837,33.29,2.57,76.27,226.79,837,11,0.0,264,0019
838,33.29,2.57,76.27,228.79,838,11,0.0,264,0019
839,33.29,2.57,76.27,228.79,839,11,0.0,264,0019
840,33.29,2.57,76.27,229.59,840,11,0.0,264,0019
841,33.29,2.57,76.27,229.59,841,11,0.0,264,0019
842,33.29,2.57,76.27,229.59,842,11,0.0,264,0019
843,33.29,2.57,76.27,229.59,843,11,0.0,264,0019
844,33.29,2.57,76.27,229.59,844,11,0.0,264,0019
845,33.29,2.57,76.27,229.59,845,11,0.0,264,0019
846,33.29,2.57,76.27,229.59,846,11,0.0,264,0019
847,33.29,2.57,76.27,229.59,847,mov,0.0,13669,0019
848,33.29,2.57,76.27,229.59,848,mov,-0.27139569227580296,13669,0019
849,33.51,2.57,76.47,229.59,849,mov,-0.44589991888642544,13669,0019
850,33.89,2.57,76.79,229.59,850,mov,-0.45053021260284254,13669,0019
851,34.28,2.57,77.11,229.59,851,mov,-0.35961630408289125,13669,0019
852,34.58,2.57,77.37,229.59,852,mov,-0.5441539428670978,13669,0019
853,35.04,2.57,77.76,229.59,853,mov,-0.4572402578000947,13669,0019
854,35.42,2.57,78.09,229.59,854,mov,-0.44865655399885895,13669,0019
855,35.8,2.57,78.41,229.59,855,mov,-0.44918176936195664,13669,0019
856,36.18,2.57,78.73,229.59,856,mov,-0.45877525741924785,13669,0019
857,36.56,2.57,79.06,229.59,857,mov,-0.4421304872577281,13669,0019
858,36.77,2.57,79.45,229.59,858,mov,-0.33765369980937976,13669,0019
859,36.6,2.57,79.9,229.59,859,mov,-0.21335706963817813,13669,0019
860,36.28,2.57,80.28,229.59,860,mov,-0.2156362553686506,13669,0019
861,35.96,2.57,80.66,229.59,861,mov,-0.2138735394619573,13669,0019
862,35.63,2.57,81.04,229.59,862,mov,-0.2293651899387612,13669,0019
863,35.31,2.57,81.43,229.59,863,mov,-0.21850760107139422,13669,0019
864,34.98,2.57,81.81,229.59,864,mov,-0.17433970727213932,13669,0019
865,34.72,2.57,82.11,229.59,865,mov,-0.27725030498400827,13669,0019
866,34.34,2.57,82.57,229.59,866,mov,-0.22527716795832475,13669,0019
867,34.01,2.57,82.95,229.59,867,mov,-0.23127852340014954,13669,0019
868,33.69,2.57,83.33,229.59,868,mov,-0.22972115211341304,13669,0019
869,33.36,2.57,83.71,229.59,869,mov,-0.23559726643908618,13669,0019
870,33.04,2.57,84.09,229.59,870,mov,-0.2340974681378043,13669,0019
871,32.71,2.57,84.47,229.59,871,mov,-0.23984899254546121,13669,0019
872,32.39,2.57,84.85,229.59,872,mov,-0.38965489481428506,13669,0019
873,32.25,2.57,85.32,229.59,873,mov,-0.46337384355736333,13669,0019
874,32.37,2.57,85.77,229.59,874,mov,-0.3958206055198161,13669,0019
875,32.59,2.57,86.11,229.59,875,mov,-0.5186949097466425,13669,0019
876,33.05,2.57,86.49,229.59,876,mov,-0.44420451742981015,13669,0019
877,33.43,2.57,86.82,229.59,877,mov,-0.43548047361896636,13669,0019
878,33.81,2.57,87.14,229.59,878,mov,-0.3510948849296369,13669,0019
879,34.11,2.57,87.4,229.59,879,mov,-0.5309881353640691,13669,0019
880,34.57,2.57,87.79,229.59,880,mov,-0.35201677009266064,13669,0019
881,34.87,2.57,88.05,229.59,881,mov,-0.3394252094063148,13669,0019
882,35.46,2.57,88.18,229.59,882,mov,0.025649815485337513,13669,0019
883,35.91,2.57,87.97,229.59,883,mov,0.19066754668436658,13669,0019
884,36.26,2.57,87.62,229.59,884,mov,0.22773113494446307,13669,0019
885,36.58,2.57,87.24,229.59,885,mov,0.2217550314735348,13669,0019
886,36.91,2.57,86.86,229.59,886,mov,0.22354172948386974,13669,0019
887,37.23,2.57,86.48,229.59,887,mov,0.4510930151481176,13669,0019
888,37.25,2.57,85.98,229.59,888,mov,0.47131730261723703,13669,0019
889,37.08,2.57,85.54,229.59,889,mov,0.3929762421491745,13669,0019
890,36.83,2.57,85.22,229.59,890,mov,0.44422608301555044,13669,0019
891,36.45,2.57,84.9,229.59,891,mov,0.4528865298662481,13669,0019
892,36.07,2.57,84.57,229.59,892,mov,0.5256944986528396,13669,0019
893,35.62,2.57,84.19,229.59,893,mov,0.4517155708919205,13669,0019
894,35.24,2.57,83.86,229.59,894,mov,0.2387248320310107,13669,0019
895,34.74,2.57,83.81,229.59,895,mov,0.09014145570365883,13669,0019
896,34.26,2.57,83.91,229.59,896,mov,-0.1836008579014674,13669,0019
897,33.91,2.57,84.25,229.59,897,mov,-0.2304031643415385,13669,0019
898,33.58,2.57,84.63,229.59,898,mov,-0.23623963436520512,13669,0019
899,33.26,2.57,85.01,229.59,899,mov,-0.23832646062973595,13669,0019
900,32.94,2.57,85.39,229.59,900,mov,-0.3743388137921926,13669,0019
901,32.76,2.57,85.86,229.59,901,mov,-0.42962588917926325,13669,0019
902,32.68,2.57,86.35,229.59,902,mov,-0.49141826640313013,13669,0019
903,32.8,2.57,86.83,229.59,903,mov,-0.49518314695873755,13669,0019
904,33.01,2.57,87.28,229.59,904,mov,-0.3807270443470827,13669,0019
905,33.24,2.57,87.6,229.59,905,mov,-0.5282777132773333,13669,0019
906,33.7,2.57,87.99,229.59,906,mov,-0.02931107284432244,13669,0019
907,34.17,2.57,87.84,229.59,907,mov,0.12771448175529088,13669,0019
908,34.56,2.57,87.55,229.59,908,mov,0.357470059920459,13669,0019
909,34.75,2.57,87.09,229.59,909,mov,0.41956242991400927,13669,0019
910,34.82,2.57,86.61,229.59,910,mov,0.4938296853747488,13669,0019
911,34.69,2.57,86.13,229.59,911,mov,0.39562924503809427,13669,0019
912,34.5,2.57,85.78,229.59,912,mov,0.5609547686789682,13669,0019
913,34.09,2.57,85.34,229.59,913,mov,0.18311130645072637,13669,0019
914,33.72,2.57,85.29,229.59,914,mov,-0.19429435243577586,13669,0019
915,33.36,2.57,85.64,229.59,915,mov,-0.23896530697854246,13669,0019
916,33.04,2.57,86.02,229.59,916,mov,-0.237477468167981,13669,0019
917,32.71,2.57,86.4,229.59,917,mov,-0.24309965860811644,13669,0019
918,32.39,2.57,86.78,229.59,918,mov,-0.46512012618897813,13669,0019
919,32.38,2.57,87.28,229.59,919,mov,-0.43251337856565897,13669,0019
920,32.76,2.57,87.6,229.59,920,mov,-0.4425065066885878,13669,0019
921,33.14,2.57,87.93,229.59,921,mov,-0.4337669912148101,13669,0019
922,33.52,2.57,88.25,229.59,922,mov,-0.44372474361433945,13669,0019
923,33.9,2.57,88.58,229.59,923,mov,-0.3202901436793155,13669,0019
924,34.35,2.57,88.75,229.59,924,mov,-0.19166997086841775,13669,0019
925,34.75,2.57,88.8,229.59,925,mov,0.017296533020086713,13669,0019
926,35.21,2.57,88.6,229.59,926,mov,0.2857041184455795,13669,0019
927,35.59,2.57,88.14,229.59,927,mov,0.3753498573034477,13669,0019
928,35.75,2.57,87.67,229.59,928,mov,0.4497500921316373,13669,0019
929,35.76,2.57,87.18,229.59,929,mov,0.4863044290553802,13669,0019
930,35.6,2.57,86.72,229.59,930,mov,0.3887927153906645,13669,0019
931,35.38,2.57,86.39,229.59,931,mov,0.5348249489518508,13669,0019
932,34.92,2.57,86.0,229.59,932,mov,0.1776650739907666,13669,0019
933,34.42,2.57,86.01,229.59,933,mov,-0.13998419099763737,13669,0019
934,34.12,2.57,86.28,229.59,934,mov,-0.2765449192558975,13669,0019
935,33.73,2.57,86.73,229.59,935,mov,-0.30964758718451435,13669,0019
936,33.89,2.57,87.0,229.59,936,mov,-0.4859551171280714,13669,0019
937,34.38,2.57,87.33,229.59,937,mov,-0.30692986090409136,13669,0019
938,34.86,2.57,87.47,229.59,938,mov,-0.0006356139570016239,13669,0019
939,35.31,2.57,87.29,229.59,939,mov,0.0692205768163916,13669,0019
940,35.74,2.57,87.04,229.59,940,mov,0.22509542053767007,13669,0019
941,36.07,2.57,86.66,229.59,941,mov,0.3679794848300446,13669,0019
942,36.24,2.57,86.19,229.59,942,mov,0.4228083130799547,13669,0019
943,36.29,2.57,85.71,229.59,943,mov,0.49518008258920077,13669,0019
944,36.13,2.57,85.24,229.59,944,mov,0.4654202889480956,13669,0019
945,35.81,2.57,84.87,229.59,945,mov,0.3931533611237512,13669,0019
946,35.39,2.57,84.62,229.59,946,mov,0.20261931306563952,13669,0019
947,34.91,2.57,84.6,229.59,947,mov,-0.07216633181513998,13669,0019
948,34.49,2.57,84.85,229.59,948,mov,-0.2325810996514548,13669,0019
949,34.17,2.57,85.23,229.59,949,mov,-0.3010121582314298,13669,0019
950,34.03,2.57,85.61,229.59,950,mov,-0.5234876923605611,13669,0019
951,34.49,2.57,85.99,229.59,951,mov,-0.3390013228949016,13669,0019
952,34.95,2.57,86.17,229.59,952,mov,-0.22607262899742864,13669,0019
953,35.45,2.57,86.21,229.59,953,mov,-0.2612953934644082,13669,0019
954,35.94,2.57,86.29,229.59,954,mov,-0.047721774997739885,13669,0019
1573,36.04,2.57,86.3,357.59,1573,mov,0.0,13669,0019
1574,36.04,2.57,86.3,357.59,1574,mov,0.18065983343122127,13669,0019
1575,36.05,2.57,86.1,357.59,1575,mov,0.45323981006127667,13669,0019
1576,36.07,2.57,85.6,357.59,1576,mov,0.35147373646086066,13669,0019
1577,36.09,2.57,85.21,357.59,1577,mov,0.5443417711379368,13669,0019
1578,36.11,2.57,84.61,357.59,1578,mov,0.45176774193470237,13669,0019
1579,36.13,2.57,84.11,357.59,1579,mov,0.45125938919566977,13669,0019
1580,36.15,2.57,83.61,357.59,1580,mov,0.3590418759010703,13669,0019
1581,36.17,2.57,83.21,357.59,1581,mov,0.5379081988714063,13669,0019
1582,36.2,2.57,82.61,357.59,1582,mov,0.449665862160046,13669,0019
1583,36.22,2.57,82.11,357.59,1583,mov,0.44912606752889417,13669,0019
1584,36.24,2.57,81.61,357.59,1584,mov,0.4485780867420601,13669,0019
1585,36.26,2.57,81.11,357.59,1585,mov,0.46443089345319777,13669,0019
1586,36.24,2.57,80.61,357.59,1586,mov,0.4933548678343129,13669,0019
1587,36.06,2.57,80.15,357.59,1587,mov,0.49604441414508926,13669,0019
1588,35.94,2.57,79.66,357.59,1588,mov,0.4472482544305336,13669,0019
1589,35.96,2.57,79.16,357.59,1589,mov,0.446665940464527,13669,0019
1590,35.98,2.57,78.66,357.59,1590,mov,0.44189057347267635,13669,0019
1591,36.01,2.57,78.16,357.59,1591,mov,0.4363784531854833,13669,0019
1592,36.03,2.57,77.67,357.59,1592,mov,0.44485087740402207,13669,0019
1593,36.05,2.57,77.17,357.59,1593,mov,0.35798605618343515,13669,0019
1594,36.06,2.57,76.77,357.59,1594,mov,0.5298467961010545,13669,0019
1595,36.09,2.57,76.17,357.59,1595,mov,0.4429621849655945,13669,0019
1596,36.11,2.57,75.67,357.59,1596,mov,0.44231250430767943,13669,0019
1597,36.13,2.57,75.17,357.59,1597,mov,0.4416524321198807,13669,0019
1598,36.15,2.57,74.67,357.59,1598,mov,0.35108828102040945,13669,0019
1599,36.17,2.57,74.27,357.59,1599,mov,0.5301937618757222,13669,0019
1600,36.19,2.57,73.67,357.59,1600,mov,0.4351719315839091,13669,0019
1601,36.22,2.57,73.17,357.59,1601,mov,0.48340485793579546,13669,0019
