,x,y,z,heading,row_num,chunk_index,diff,count,sub
691,40.82,2.57,71.19,218.19,691,10,0.0,221,0017
692,40.82,2.57,71.19,218.19,692,10,0.0,221,0017
693,40.82,2.57,71.19,218.19,693,10,0.0,221,0017
694,40.82,2.57,71.19,218.19,694,10,0.0,221,0017
695,40.82,2.57,71.19,218.19,695,10,0.0,221,0017
696,40.82,2.57,71.19,218.19,696,10,0.0,221,0017
697,40.82,2.57,71.19,218.19,697,10,0.0,221,0017
698,40.82,2.57,71.19,218.19,698,10,0.0,221,0017
699,40.82,2.57,71.19,218.19,699,10,0.0,221,0017
700,40.82,2.57,71.19,218.19,700,10,0.0,221,0017
701,40.82,2.57,71.19,218.19,701,10,0.0,221,0017
702,40.82,2.57,71.19,218.19,702,10,0.0,221,0017
703,40.82,2.57,71.19,218.19,703,10,0.0,221,0017
704,40.82,2.57,71.19,218.19,704,10,0.0,221,0017
705,40.82,2.57,71.19,218.19,705,10,0.0,221,0017
706,40.82,2.57,71.19,218.19,706,10,0.0,221,0017
707,40.82,2.57,71.19,218.19,707,10,0.0,221,0017
708,40.82,2.57,71.19,218.19,708,10,0.0,221,0017
709,40.82,2.57,71.19,218.19,709,10,0.0,221,0017
710,40.82,2.57,71.19,218.19,710,10,0.0,221,0017
711,40.82,2.57,71.19,218.19,711,10,0.0,221,0017
712,40.82,2.57,71.19,218.19,712,10,0.0,221,0017
713,40.82,2.57,71.19,218.19,713,10,0.0,221,0017
714,40.82,2.57,71.19,218.19,714,10,0.0,221,0017
715,40.82,2.57,71.19,218.19,715,10,0.0,221,0017
716,40.82,2.57,71.19,218.19,716,10,0.0,221,0017
717,40.82,2.57,71.19,222.79,717,10,0.0,221,0017
718,40.82,2.57,71.19,223.19,718,10,0.0,221,0017
719,40.82,2.57,71.19,221.99,719,10,0.0,221,0017
720,40.82,2.57,71.19,221.79,720,10,0.0,221,0017
721,40.82,2.57,71.19,221.79,721,10,0.0,221,0017
722,40.82,2.57,71.19,221.79,722,10,0.0,221,0017
723,40.82,2.57,71.19,221.79,723,10,0.0,221,0017
724,40.82,2.57,71.19,221.79,724,10,0.0,221,0017
725,40.82,2.57,71.19,221.79,725,10,0.0,221,0017
726,40.82,2.57,71.19,221.79,726,10,0.0,221,0017
727,40.82,2.57,71.19,221.79,727,10,0.0,221,0017
728,40.82,2.57,71.19,221.79,728,10,0.0,221,0017
729,40.82,2.57,71.19,221.39,729,10,0.0,221,0017
730,40.82,2.57,71.19,217.79,730,10,0.0,221,0017
731,40.82,2.57,71.19,215.39,731,10,0.0,221,0017
732,40.82,2.57,71.19,214.99,732,10,0.0,221,0017
733,40.82,2.57,71.19,214.99,733,10,0.0,221,0017
734,40.82,2.57,71.19,214.99,734,10,0.0,221,0017
735,40.82,2.57,71.19,214.99,735,10,0.0,221,0017
736,40.82,2.57,71.19,214.99,736,10,0.0,221,0017
737,40.82,2.57,71.19,213.79,737,10,0.0,221,0017
738,40.82,2.57,71.19,213.79,738,10,0.0,221,0017
739,40.82,2.57,71.19,213.79,739,10,0.0,221,0017
740,40.82,2.57,71.19,213.79,740,10,0.0,221,0017
741,40.82,2.57,71.19,213.79,741,10,0.0,221,0017
742,40.82,2.57,71.19,213.79,742,10,0.0,221,0017
743,40.82,2.57,71.19,213.79,743,10,0.0,221,0017
744,40.82,2.57,71.19,215.99,744,10,0.0,221,0017
745,40.82,2.57,71.19,221.59,745,10,0.0,221,0017
746,40.82,2.57,71.19,223.39,746,10,0.0,221,0017
747,40.82,2.57,71.19,223.59,747,10,0.0,221,0017
748,40.82,2.57,71.19,223.59,748,10,0.0,221,0017
749,40.82,2.57,71.19,223.59,749,10,0.0,221,0017
750,40.82,2.57,71.19,229.79,750,10,0.0,221,0017
751,40.82,2.57,71.19,240.59,751,10,0.0,221,0017
752,40.82,2.57,71.19,242.39,752,10,0.0,221,0017
753,40.82,2.57,71.19,242.39,753,10,0.0,221,0017
754,40.82,2.57,71.19,242.39,754,10,0.0,221,0017
755,40.82,2.57,71.19,242.59,755,10,0.0,221,0017
756,40.82,2.57,71.19,246.19,756,10,0.0,221,0017
757,40.82,2.57,71.19,246.39,757,10,0.0,221,0017
758,40.82,2.57,71.19,243.79,758,10,0.0,221,0017
759,40.82,2.57,71.19,242.99,759,10,0.0,221,0017
760,40.82,2.57,71.19,242.99,760,10,0.0,221,0017
761,40.82,2.57,71.19,242.99,761,10,0.0,221,0017
762,40.82,2.57,71.19,242.99,762,10,0.0,221,0017
763,40.82,2.57,71.19,244.59,763,10,0.0,221,0017
764,40.82,2.57,71.19,244.99,764,10,0.0,221,0017
765,40.82,2.57,71.19,244.99,765,10,0.0,221,0017
766,40.82,2.57,71.19,244.79,766,10,0.0,221,0017
767,40.82,2.57,71.19,244.59,767,10,0.0,221,0017
768,40.82,2.57,71.19,244.19,768,10,0.0,221,0017
769,40.82,2.57,71.19,243.79,769,10,0.0,221,0017
770,40.82,2.57,71.19,243.39,770,10,0.0,221,0017
771,40.82,2.57,71.19,243.39,771,10,0.0,221,0017
772,40.82,2.57,71.19,244.99,772,10,0.0,221,0017
773,40.82,2.57,71.19,247.79,773,10,0.0,221,0017
774,40.82,2.57,71.19,248.59,774,10,0.0,221,0017
775,40.82,2.57,71.19,250.19,775,10,0.0,221,0017
776,40.82,2.57,71.19,251.19,776,10,0.0,221,0017
777,40.82,2.57,71.19,252.79,777,10,0.0,221,0017
778,40.82,2.57,71.19,253.19,778,10,0.0,221,0017
779,40.82,2.57,71.19,253.59,779,10,0.0,221,0017
780,40.82,2.57,71.19,253.59,780,10,0.0,221,0017
781,40.82,2.57,71.19,256.19,781,10,0.0,221,0017
782,40.82,2.57,71.19,262.19,782,10,0.0,221,0017
783,40.82,2.57,71.19,264.99,783,10,0.0,221,0017
784,40.82,2.57,71.19,266.59,784,10,0.0,221,0017
785,40.82,2.57,71.19,267.39,785,10,0.0,221,0017
786,40.82,2.57,71.19,268.19,786,10,0.0,221,0017
787,40.82,2.57,71.19,268.59,787,10,0.0,221,0017
788,40.82,2.57,71.19,268.59,788,10,0.0,221,0017
789,40.82,2.57,71.19,268.59,789,10,0.0,221,0017
790,40.82,2.57,71.19,267.39,790,10,0.0,221,0017
791,40.82,2.57,71.19,264.19,791,10,0.0,221,0017
792,40.82,2.57,71.19,261.19,792,10,0.0,221,0017
793,40.82,2.57,71.19,259.19,793,10,0.0,221,0017
794,40.82,2.57,71.19,254.79,794,10,0.0,221,0017
795,40.82,2.57,71.19,249.79,795,10,0.0,221,0017
796,40.82,2.57,71.19,247.59,796,10,0.0,221,0017
797,40.82,2.57,71.19,244.79,797,10,0.0,221,0017
798,40.82,2.57,71.19,242.59,798,10,0.0,221,0017
799,40.82,2.57,71.19,241.59,799,10,0.0,221,0017
800,40.82,2.57,71.19,240.59,800,10,0.0,221,0017
801,40.82,2.57,71.19,239.39,801,10,0.0,221,0017
802,40.82,2.57,71.19,239.39,802,10,0.0,221,0017
803,40.82,2.57,71.19,239.19,803,10,0.0,221,0017
804,40.82,2.57,71.19,239.19,804,10,0.0,221,0017
805,40.82,2.57,71.19,239.19,805,10,0.0,221,0017
806,40.82,2.57,71.19,238.99,806,10,0.0,221,0017
807,40.82,2.57,71.19,234.39,807,10,0.0,221,0017
808,40.82,2.57,71.19,229.99,808,10,0.0,221,0017
809,40.82,2.57,71.19,223.59,809,10,0.0,221,0017
810,40.82,2.57,71.19,220.59,810,10,0.0,221,0017
811,40.82,2.57,71.19,217.59,811,10,0.0,221,0017
812,40.82,2.57,71.19,214.59,812,10,0.0,221,0017
813,40.82,2.57,71.19,213.99,813,10,0.0,221,0017
814,40.82,2.57,71.19,213.99,814,10,0.0,221,0017
815,40.82,2.57,71.19,213.99,815,10,0.0,221,0017
816,40.82,2.57,71.19,213.99,816,10,0.0,221,0017
817,40.82,2.57,71.19,213.99,817,10,0.0,221,0017
818,40.82,2.57,71.19,213.39,818,10,0.0,221,0017
819,40.82,2.57,71.19,212.39,819,10,0.0,221,0017
820,40.82,2.57,71.19,211.99,820,10,0.0,221,0017
821,40.82,2.57,71.19,211.79,821,10,0.0,221,0017
822,40.82,2.57,71.19,209.99,822,10,0.0,221,0017
823,40.82,2.57,71.19,209.39,823,10,0.0,221,0017
824,40.82,2.57,71.19,209.39,824,10,0.0,221,0017
825,40.82,2.57,71.19,208.39,825,10,0.0,221,0017
826,40.82,2.57,71.19,204.99,826,10,0.0,221,0017
827,40.82,2.57,71.19,204.59,827,10,0.0,221,0017
828,40.82,2.57,71.19,204.59,828,10,0.0,221,0017
829,40.82,2.57,71.19,204.39,829,10,0.0,221,0017
830,40.82,2.57,71.19,193.99,830,10,0.0,221,0017
831,40.82,2.57,71.19,187.59,831,10,0.0,221,0017
832,40.82,2.57,71.19,184.99,832,10,0.0,221,0017
833,40.82,2.57,71.19,184.99,833,10,0.0,221,0017
834,40.82,2.57,71.19,184.99,834,10,0.0,221,0017
835,40.82,2.57,71.19,184.99,835,mov,0.0,11691,0017
836,40.82,2.57,71.19,184.99,836,mov,-0.1785258386401125,11691,0017
837,40.83,2.57,71.39,184.99,837,mov,-0.4591049802087639,11691,0017
838,40.88,2.57,71.89,184.99,838,mov,-0.4459800309703752,11691,0017
839,40.92,2.57,72.38,184.99,839,mov,-0.36804839457755634,11691,0017
840,40.96,2.57,72.78,184.99,840,mov,-0.5477766325594331,11691,0017
841,41.01,2.57,73.38,184.99,841,mov,-0.4562353707348876,11691,0017
842,41.05,2.57,73.88,184.99,842,mov,-0.45674668996289824,11691,0017
843,41.09,2.57,74.38,184.99,843,mov,-0.453300394585753,11691,0017
844,41.14,2.57,74.87,184.99,844,mov,-0.18494893457157957,11691,0017
845,41.16,2.57,75.07,184.99,845,20,0.0,1,0017
846,41.16,2.57,75.07,184.99,846,mov,0.0,11691,0017
847,41.16,2.57,75.07,184.99,847,mov,0.11747404793293015,11691,0017
848,40.86,2.57,75.1,184.99,848,mov,0.2025912446885485,11691,0017
849,40.36,2.57,75.14,184.99,849,mov,0.1912816351693465,11691,0017
850,39.86,2.57,75.19,184.99,850,mov,0.23504577971954177,11691,0017
851,39.26,2.57,75.24,184.99,851,mov,0.19458133079419326,11691,0017
852,38.76,2.57,75.28,184.99,852,mov,0.11544450440088383,11691,0017
853,38.37,2.57,75.35,184.99,853,mov,-0.2124247131954604,11691,0017
854,37.99,2.57,75.78,184.99,854,mov,-0.45173054062441054,11691,0017
855,38.0,2.57,76.28,184.99,855,mov,-0.36258579647908107,11691,0017
856,38.03,2.57,76.67,184.99,856,mov,-0.4703249213929581,11691,0017
857,38.08,2.57,77.17,184.99,857,mov,-0.4662802367483607,11691,0017
858,38.12,2.57,77.67,184.99,858,mov,-0.5609310758475203,11691,0017
859,38.17,2.57,78.27,184.99,859,mov,-0.4714976097935448,11691,0017
860,38.22,2.57,78.77,184.99,860,mov,-0.45848761697773455,11691,0017
861,38.26,2.57,79.26,184.99,861,mov,-0.46785800155910806,11691,0017
862,38.3,2.57,79.76,184.99,862,mov,-0.3780029908136555,11691,0017
863,38.34,2.57,80.16,184.99,863,mov,-0.4685012369084802,11691,0017
864,38.38,2.57,80.66,184.99,864,mov,-0.46885879416764453,11691,0017
865,38.42,2.57,81.16,184.99,865,mov,-0.4734720841921529,11691,0017
866,38.47,2.57,81.66,184.99,866,mov,-0.4604850649040344,11691,0017
867,38.51,2.57,82.15,184.99,867,mov,-0.4698728256781095,11691,0017
868,38.55,2.57,82.65,184.99,868,mov,-0.474419216237834,11691,0017
869,38.6,2.57,83.15,184.99,869,mov,-0.4705229336780974,11691,0017
870,38.64,2.57,83.65,184.99,870,mov,-0.4367178709876498,11691,0017
871,38.62,2.57,84.14,184.99,871,mov,-0.26092543134141977,11691,0017
872,38.35,2.57,84.55,184.99,872,mov,0.015647985744550397,11691,0017
873,37.89,2.57,84.74,184.99,873,mov,0.1975245504956007,11691,0017
874,37.29,2.57,84.79,184.99,874,mov,0.15428596684586182,11691,0017
875,36.79,2.57,84.84,184.99,875,mov,0.13083664187513477,11691,0017
876,36.39,2.57,84.87,184.99,876,mov,0.055259206661062876,11691,0017
877,35.92,2.57,85.01,184.99,877,mov,-0.40348076040201875,11691,0017
878,35.7,2.57,85.54,184.99,878,mov,-0.3846211179185133,11691,0017
879,35.74,2.57,85.94,184.99,879,mov,-0.4771567766306788,11691,0017
880,35.78,2.57,86.44,184.99,880,mov,-0.4774111789437825,11691,0017
881,35.82,2.57,86.94,184.99,881,mov,-0.564728867038923,11691,0017
882,35.87,2.57,87.53,184.99,882,mov,-0.385363518209374,11691,0017
883,35.91,2.57,87.93,184.99,883,mov,-0.5745384782012053,11691,0017
884,35.96,2.57,88.53,184.99,884,mov,-0.3857146620388221,11691,0017
885,36.0,2.57,88.93,184.99,885,mov,-0.4785920567626789,11691,0017
886,36.04,2.57,89.43,184.99,886,mov,-0.5660795801386058,11691,0017
887,36.09,2.57,90.02,184.99,887,mov,-0.3862228118218667,11691,0017
888,36.13,2.57,90.42,184.99,888,mov,-0.5758779217484431,11691,0017
889,36.18,2.57,91.02,184.99,889,mov,-0.382865446236309,11691,0017
890,36.21,2.57,91.42,184.99,890,mov,-0.48337177372719964,11691,0017
891,36.26,2.57,91.92,184.99,891,mov,-0.5673340486721088,11691,0017
892,36.31,2.57,92.51,184.99,892,mov,-0.38337700558484755,11691,0017
